event_id,entity_id,entity_type,timestamp,predicted_attack_type,attack_confidence,sequence_reconstruction_error,sequence_anomaly_component,behavior_deviation_component,attack_confidence_component,device_novelty_component,historical_context_component,risk_score,has_sequence_context,hybrid_anomaly_score,risk_level
EVT-0009038,SVC_060,service_account,2026-06-14 12:55:29.864156,normal,2.9802322e-05,1.6063096523284912,30.0,0.41,0.0,0.28,0.0,30.69,True,0.40634319849418493,MEDIUM
EVT-0009039,SVC_062,service_account,2026-06-14 12:55:46.454183,normal,5.722046e-06,0.2644384205341339,9.37,7.04,0.0,0.11,0.0,16.52,True,0.33003588846201193,LOW
EVT-0009040,USER_015,human_user,2026-06-14 12:57:06.034608,normal,0.0001655817,0.25215134024620056,8.94,6.49,0.0,0.31,0.0,15.74,True,0.32403477272275144,LOW
EVT-0009041,USER_041,human_user,2026-06-14 12:57:46.322392,normal,0.00011575222,0.4496478736400604,15.93,8.59,0.0,0.43,5.0,29.95,True,0.49385835055843663,LOW
EVT-0009042,USER_018,human_user,2026-06-14 12:58:16.116415,normal,3.373623e-05,0.24564959108829498,8.71,10.05,0.0,0.32,0.0,19.08,True,0.38785395390733884,LOW
EVT-0009043,USER_045,human_user,2026-06-14 13:00:35.481098,normal,0.0019185543,0.28208795189857483,10.0,14.17,0.04,0.25,0.0,24.46,True,0.47103591802714384,LOW
EVT-0009044,EDGE_065,edge_device,2026-06-14 13:01:56.662754,normal,0.00015616417,0.25245749950408936,8.95,6.06,0.0,0.17,0.0,15.18,True,0.32106236078231315,LOW
EVT-0009045,USER_015,human_user,2026-06-14 13:03:00.963772,normal,0.00044971704,0.25675898790359497,9.1,7.11,0.01,0.31,0.0,16.53,True,0.33558396586981987,LOW
EVT-0009046,SVC_057,service_account,2026-06-14 13:04:03.881581,normal,4.8041344e-05,0.2825331389904022,10.01,2.13,0.0,0.25,0.0,12.39,True,0.23009866192258863,LOW
EVT-0009047,USER_031,human_user,2026-06-14 13:07:40.007849,normal,2.7894974e-05,0.16518576443195343,5.85,6.3,0.0,0.15,0.0,12.3,True,0.26156998165734535,LOW
EVT-0009048,USER_019,human_user,2026-06-14 13:12:48.268296,normal,8.59499e-05,0.2757200300693512,9.77,9.32,0.0,0.27,0.0,19.36,True,0.3811316945537399,LOW
EVT-0009049,USER_031,human_user,2026-06-14 13:18:04.187943,normal,5.340576e-05,0.18274198472499847,6.48,6.89,0.0,0.15,0.0,13.52,True,0.29177523609738587,LOW
EVT-0009050,USER_032,human_user,2026-06-14 13:21:30.607553,normal,7.998943e-05,0.25617510080337524,9.08,3.0,0.0,0.13,0.0,12.21,True,0.24655275873978008,LOW
EVT-0009051,USER_014,human_user,2026-06-14 13:33:41.354150,normal,9.6678734e-05,0.18844452500343323,6.68,7.56,0.0,0.11,0.0,14.35,True,0.2941134635027791,LOW
EVT-0009052,SVC_059,service_account,2026-06-14 13:34:59.216098,impossible_travel,0.9999802,1.487321376800537,30.0,16.87,20.0,0.22,5.0,72.09,True,0.7215447154471545,HIGH
EVT-0009053,EDGE_064,edge_device,2026-06-14 13:35:15.954472,normal,5.5909157e-05,0.33023175597190857,11.7,5.7,0.0,0.22,0.0,17.62,True,0.3687613877684595,LOW
EVT-0009054,EDGE_066,edge_device,2026-06-14 13:38:41.017746,normal,1.5616417e-05,0.3673933148384094,13.02,4.89,0.0,0.17,0.0,18.08,True,0.372849589013287,LOW
EVT-0009055,EDGE_069,edge_device,2026-06-14 13:48:27.548469,normal,2.8252602e-05,0.3813425600528717,13.51,5.15,0.0,0.17,0.0,18.83,True,0.39099792072494227,LOW
EVT-0009056,EDGE_066,edge_device,2026-06-14 13:57:03.892023,normal,7.236004e-05,0.2826051115989685,10.01,4.96,0.0,0.17,0.0,15.14,True,0.31356539472787925,LOW
EVT-0009057,SVC_059,service_account,2026-06-14 13:58:49.384980,normal,0.08237815,1.9142472743988037,30.0,0.24,1.65,0.22,5.0,37.11,True,0.40532066325626215,MEDIUM
EVT-0009058,EDGE_064,edge_device,2026-06-14 14:06:15.909696,normal,0.00019425154,0.3021455705165863,10.71,6.06,0.0,0.21,0.0,16.98,True,0.35767336187958115,LOW
EVT-0009059,EDGE_069,edge_device,2026-06-14 14:13:07.206053,normal,0.00016880035,0.3315344750881195,11.75,5.16,0.0,0.17,0.0,17.08,True,0.35866469029197223,LOW
EVT-0009060,SVC_060,service_account,2026-06-14 14:13:24.195714,normal,2.2292137e-05,1.5234179496765137,30.0,3.22,0.0,0.28,0.0,33.5,True,0.4455893707982338,MEDIUM
EVT-0009061,SVC_060,service_account,2026-06-14 14:15:27.110315,normal,6.9499016e-05,0.2609034478664398,9.25,1.33,0.0,0.27,0.0,10.85,True,0.20403720048323373,LOW
EVT-0009062,SVC_061,service_account,2026-06-14 14:15:55.750629,normal,2.861023e-05,0.13500377535820007,4.78,1.05,0.0,0.1,0.0,5.93,True,0.11037071326066838,LOW
EVT-0009063,SVC_061,service_account,2026-06-14 14:19:56.711140,normal,0.000108242035,0.17982837557792664,6.37,0.46,0.0,0.1,0.0,6.93,True,0.13391400310537988,LOW
EVT-0009064,EDGE_064,edge_device,2026-06-14 14:27:57.881599,normal,0.00013661385,0.2744286358356476,9.73,5.68,0.0,0.21,0.0,15.62,True,0.32885946573662406,LOW
EVT-0009065,SVC_060,service_account,2026-06-14 14:32:11.735693,normal,4.4941902e-05,0.14650996029376984,5.19,1.95,0.0,0.27,0.0,7.41,True,0.1316448900058665,LOW
EVT-0009066,USER_041,human_user,2026-06-14 14:34:06.944560,normal,0.00045979023,0.4798643887042999,17.01,7.88,0.01,0.42,0.0,25.32,True,0.5159926418740032,LOW
EVT-0009067,USER_041,human_user,2026-06-14 14:43:48.931321,normal,0.00014996529,0.4873237907886505,17.27,6.32,0.0,0.42,5.0,29.01,True,0.48080585980286916,LOW
EVT-0009068,USER_041,human_user,2026-06-14 14:45:39.990561,normal,0.0001604557,0.4691973626613617,16.63,9.03,0.0,0.42,0.0,26.08,True,0.5137716512360253,LOW
EVT-0009069,USER_015,human_user,2026-06-14 14:51:36.357298,normal,0.0002347827,0.2772732079029083,9.83,7.62,0.0,0.31,0.0,17.76,True,0.36125198093104793,LOW
EVT-0009070,USER_028,human_user,2026-06-14 14:51:58.728720,normal,0.00019806623,0.27716758847236633,9.82,9.63,0.0,0.41,0.0,19.86,True,0.39110443009588525,LOW
EVT-0009071,USER_015,human_user,2026-06-14 14:53:37.407976,normal,0.00021356344,0.2750716507434845,9.75,9.93,0.0,0.31,0.0,19.99,True,0.3916899991425505,LOW
EVT-0009072,USER_038,human_user,2026-06-14 14:54:52.241235,normal,0.00018316507,0.931121289730072,26.5,8.3,0.0,0.39,0.0,35.19,True,0.5809947596704051,MEDIUM
EVT-0009073,USER_016,human_user,2026-06-14 15:01:40.666910,normal,0.000116586685,1.3375952243804932,30.0,9.07,0.0,0.57,0.0,39.64,True,0.5816095810190828,MEDIUM
EVT-0009074,SVC_056,service_account,2026-06-14 15:04:57.169427,normal,1.0728836e-05,0.19517025351524353,6.92,4.69,0.0,0.22,0.0,11.83,True,0.2449325493427715,LOW
EVT-0009075,SVC_063,service_account,2026-06-14 15:09:00.529344,normal,1.4901161e-05,0.12749309837818146,4.52,2.13,0.0,0.14,0.0,6.79,True,0.12020097596070974,LOW
EVT-0009076,SVC_058,service_account,2026-06-14 15:10:39.519933,normal,8.46386e-06,0.15802955627441406,5.6,5.15,0.0,0.12,0.0,10.87,True,0.22933209467650692,LOW
EVT-0009077,EDGE_069,edge_device,2026-06-14 15:15:48.288023,normal,8.8214874e-05,0.26701849699020386,9.46,5.33,0.0,0.17,0.0,14.96,True,0.3151531076925915,LOW
EVT-0009078,EDGE_067,edge_device,2026-06-14 15:31:59.724062,normal,2.336502e-05,0.27174848318099976,9.63,6.59,0.0,0.08,0.0,16.3,True,0.3473328541560775,LOW
EVT-0009079,EDGE_065,edge_device,2026-06-14 15:36:10.059412,normal,8.440018e-05,0.3344564735889435,11.85,6.06,0.0,0.17,0.0,18.08,True,0.37900244065410016,LOW
EVT-0009080,EDGE_069,edge_device,2026-06-14 15:36:17.267542,normal,0.000174582,0.2615898549556732,9.27,5.49,0.0,0.17,0.0,14.93,True,0.31327660616470865,LOW
EVT-0009081,EDGE_066,edge_device,2026-06-14 15:49:00.772857,normal,1.0967255e-05,0.2081666737794876,7.38,4.72,0.0,0.17,0.0,12.27,True,0.25710605528084046,LOW
EVT-0009082,EDGE_066,edge_device,2026-06-14 15:49:31.554312,normal,7.724762e-05,0.24178174138069153,8.57,4.53,0.0,0.17,0.0,13.27,True,0.27750136402178277,LOW
EVT-0009083,SVC_060,service_account,2026-06-14 15:52:19.757790,normal,1.168251e-05,0.14840255677700043,5.26,0.33,0.0,0.27,0.0,5.86,True,0.11032793268369451,LOW
EVT-0009084,USER_041,human_user,2026-06-14 15:58:49.432740,normal,0.0005685687,0.4872041344642639,17.27,10.39,0.01,0.42,0.0,28.09,True,0.5375759369234374,LOW
EVT-0009085,USER_049,human_user,2026-06-14 16:00:19.976496,normal,0.00031244755,1.0416147708892822,28.46,6.04,0.01,0.65,0.0,35.16,True,0.5428232434007173,MEDIUM
EVT-0009086,SVC_063,service_account,2026-06-14 16:01:37.980634,normal,1.4305115e-05,0.1019759401679039,3.61,0.65,0.0,0.14,0.0,4.4,True,0.08144149688127096,LOW
EVT-0009087,EDGE_064,edge_device,2026-06-14 16:08:18.454032,normal,2.169609e-05,0.28459614515304565,10.09,5.56,0.0,0.21,0.0,15.86,True,0.3332753693731316,LOW
EVT-0009088,EDGE_069,edge_device,2026-06-14 16:10:26.022336,normal,0.0001758933,0.3072313368320465,10.89,6.9,0.0,0.16,0.0,17.95,True,0.3814086023153595,LOW
EVT-0009089,SVC_059,service_account,2026-06-14 16:55:52.633153,normal,1.335144e-05,1.8556922674179077,30.0,1.8,0.0,0.22,0.0,32.02,True,0.4271594590989664,MEDIUM
EVT-0009090,SVC_059,service_account,2026-06-14 17:14:46.773962,normal,2.3961067e-05,1.8764700889587402,30.0,0.55,0.0,0.21,0.0,30.76,True,0.4097188001345294,MEDIUM
EVT-0009091,SVC_060,service_account,2026-06-14 17:25:03.207504,normal,1.41859055e-05,0.13824902474880219,4.9,1.74,0.0,0.27,0.0,6.91,True,0.12294703006217964,LOW
EVT-0009092,SVC_056,service_account,2026-06-14 17:36:28.111551,normal,6.4373016e-06,0.17785808444023132,6.3,4.81,0.0,0.22,0.0,11.33,True,0.23610508173373235,LOW
EVT-0009093,EDGE_068,edge_device,2026-06-14 17:37:31.597933,normal,1.0371208e-05,0.18446245789527893,6.54,7.17,0.0,0.08,0.0,13.79,True,0.27981693339105207,LOW
EVT-0009094,EDGE_065,edge_device,2026-06-14 17:54:57.152659,normal,3.027916e-05,0.31483781337738037,11.16,5.97,0.0,0.17,0.0,17.3,True,0.36455931486674925,LOW
EVT-0009095,EDGE_068,edge_device,2026-06-14 18:00:54.802893,normal,2.515316e-05,0.22711063921451569,8.05,7.13,0.0,0.08,0.0,15.26,True,0.30918224007597894,LOW
EVT-0009096,USER_041,human_user,2026-06-14 18:01:09.860785,normal,0.00017899275,0.48041045665740967,17.02,8.78,0.0,0.41,4.29,30.5,True,0.5288352845695407,MEDIUM
EVT-0009097,EDGE_068,edge_device,2026-06-14 18:06:31.251980,normal,6.508827e-05,0.23704323172569275,8.4,5.8,0.0,0.08,0.0,14.28,True,0.2844183349434865,LOW
EVT-0009098,EDGE_066,edge_device,2026-06-14 18:10:01.411214,normal,1.7285347e-05,0.23214629292488098,8.23,4.5,0.0,0.17,0.0,12.9,True,0.27002406458327105,LOW
EVT-0009099,EDGE_069,edge_device,2026-06-14 18:14:05.931696,normal,6.723404e-05,0.3240783214569092,11.48,5.37,0.0,0.16,0.0,17.01,True,0.3558797576668618,LOW
EVT-0009100,SVC_059,service_account,2026-06-14 18:14:44.051062,normal,8.225441e-06,1.9027267694473267,30.0,0.25,0.0,0.21,0.0,30.46,True,0.40546010247301056,MEDIUM
EVT-0009101,EDGE_064,edge_device,2026-06-14 18:19:56.148841,normal,2.1219254e-05,0.2539481520652771,9.0,6.06,0.0,0.21,0.0,15.27,True,0.3233751457190944,LOW
EVT-0009102,SVC_057,service_account,2026-06-14 18:22:06.769439,normal,4.4941902e-05,0.29594215750694275,10.49,1.51,0.0,0.25,0.0,12.25,True,0.23093628777704045,LOW
EVT-0009103,SVC_056,service_account,2026-06-14 18:29:07.051457,normal,7.390976e-06,0.16357043385505676,5.8,4.67,0.0,0.22,0.0,10.69,True,0.222346859614622,LOW
EVT-0009104,EDGE_065,edge_device,2026-06-14 18:35:38.399357,normal,4.6491623e-05,0.3649426996707916,12.93,6.09,0.0,0.17,0.0,19.19,True,0.40154611180814676,LOW
EVT-0009105,EDGE_069,edge_device,2026-06-14 18:39:57.287736,normal,3.671646e-05,0.3042290210723877,10.78,5.2,0.0,0.16,0.0,16.14,True,0.3375274519024765,LOW
EVT-0009106,SVC_062,service_account,2026-06-14 18:42:01.074591,normal,1.5735626e-05,0.322786808013916,11.44,4.45,0.0,0.11,0.0,16.0,True,0.3348445933600792,LOW
EVT-0009107,EDGE_066,edge_device,2026-06-14 18:46:20.802202,normal,3.2305717e-05,0.25933876633644104,9.19,4.42,0.0,0.17,0.0,13.78,True,0.2878969053140235,LOW
EVT-0009108,SVC_061,service_account,2026-06-14 18:57:13.393583,normal,2.3126602e-05,0.18181858956813812,6.44,0.96,0.0,0.1,0.0,7.5,True,0.14233334148701718,LOW
EVT-0009109,SVC_062,service_account,2026-06-14 19:06:39.801399,normal,1.9192696e-05,0.3217927813529968,11.4,5.32,0.0,0.11,0.0,16.83,True,0.34599870636678365,LOW
EVT-0009110,EDGE_065,edge_device,2026-06-14 19:17:38.748225,normal,9.083748e-05,0.36423230171203613,12.91,5.49,0.0,0.17,0.0,18.57,True,0.38760321450049295,LOW
EVT-0009111,EDGE_065,edge_device,2026-06-14 19:21:12.153979,normal,0.00012135506,0.4140855669975281,14.67,6.08,0.0,0.17,0.0,20.92,True,0.43583961086013645,LOW
EVT-0009112,EDGE_067,edge_device,2026-06-14 19:21:25.443144,normal,2.7894974e-05,0.34249961376190186,12.14,6.55,0.0,0.08,0.0,18.77,True,0.39655497250202454,LOW
EVT-0009113,EDGE_064,edge_device,2026-06-14 19:23:56.536718,normal,1.5854836e-05,0.25676941871643066,9.1,5.68,0.0,0.21,0.0,14.99,True,0.31634877365664166,LOW
EVT-0009114,EDGE_065,edge_device,2026-06-14 19:33:30.311938,normal,7.903576e-05,0.39544251561164856,14.01,5.88,0.0,0.17,0.0,20.06,True,0.42017608479522434,LOW
EVT-0009115,EDGE_064,edge_device,2026-06-14 19:35:00.137019,normal,9.23872e-05,0.2676542401313782,9.49,5.57,0.0,0.21,0.0,15.27,True,0.3213161492748169,LOW
EVT-0009116,EDGE_065,edge_device,2026-06-14 19:40:54.998905,normal,0.00011384487,0.4156528413295746,14.73,6.06,0.0,0.17,0.0,20.96,True,0.4364311316539773,LOW
EVT-0009117,EDGE_065,edge_device,2026-06-14 19:42:55.871417,normal,0.00067794323,0.4702097177505493,16.66,5.58,0.01,0.17,0.0,22.42,True,0.46411027909209157,LOW
EVT-0009118,SVC_058,service_account,2026-06-14 20:03:45.948379,normal,1.001358e-05,0.25209754705429077,8.93,4.34,0.0,0.12,0.0,13.39,True,0.27795765690677443,LOW
EVT-0009119,EDGE_065,edge_device,2026-06-14 20:04:48.310121,normal,8.4519386e-05,0.5036703944206238,17.85,6.11,0.0,0.16,0.0,24.12,True,0.500122939816585,LOW
EVT-0009120,EDGE_069,edge_device,2026-06-14 21:19:01.995524,normal,3.194809e-05,0.36603301763534546,12.97,6.85,0.0,0.16,0.0,19.98,True,0.4222248501740541,LOW
EVT-0009121,SVC_061,service_account,2026-06-15 01:06:57.456080,normal,0.00011920929,0.24581827223300934,8.71,3.7,0.0,0.1,0.0,12.51,True,0.2259903959527264,LOW
EVT-0009122,EDGE_069,edge_device,2026-06-15 01:49:38.581189,normal,2.7060509e-05,0.5112560391426086,18.12,5.05,0.0,0.16,0.0,23.33,True,0.4821066320638138,LOW
EVT-0009123,EDGE_067,edge_device,2026-06-15 02:00:18.932738,normal,7.748604e-06,0.44068512320518494,15.62,6.28,0.0,0.08,0.0,21.98,True,0.46197688095291567,LOW
EVT-0009124,EDGE_069,edge_device,2026-06-15 02:21:06.980714,normal,3.0875206e-05,0.42386654019355774,15.02,5.11,0.0,0.16,0.0,20.29,True,0.42069895747167335,LOW
EVT-0009125,SVC_061,service_account,2026-06-15 02:30:41.894746,normal,2.8371811e-05,0.20053476095199585,7.11,0.86,0.0,0.1,0.0,8.07,True,0.15411611546104032,LOW
EVT-0009126,SVC_058,service_account,2026-06-15 02:58:13.055392,normal,7.1525574e-06,0.36064961552619934,12.78,4.23,0.0,0.11,0.0,17.12,True,0.35298687645523685,LOW
EVT-0009127,SVC_060,service_account,2026-06-15 03:01:09.170175,normal,2.7775764e-05,0.22815410792827606,8.09,0.26,0.0,0.27,0.0,8.62,True,0.1659081368303383,LOW
EVT-0009128,SVC_060,service_account,2026-06-15 03:37:10.772976,normal,1.7523766e-05,0.20243637263774872,7.17,0.58,0.0,0.26,0.0,8.01,True,0.1521870486546157,LOW
EVT-0009129,EDGE_064,edge_device,2026-06-15 03:39:07.763267,normal,6.067753e-05,0.34338662028312683,12.17,5.54,0.0,0.21,0.0,17.92,True,0.37432450350603325,LOW
EVT-0009130,SVC_057,service_account,2026-06-15 03:48:33.509418,normal,6.592274e-05,0.32099029421806335,11.38,0.59,0.0,0.24,0.0,12.21,True,0.23579297559747586,LOW
EVT-0009131,USER_003,human_user,2026-06-15 04:02:25.738152,normal,9.846687e-05,0.2792976200580597,9.9,8.04,0.0,0.52,0.0,18.46,True,0.3682069780041638,LOW
EVT-0009132,EDGE_069,edge_device,2026-06-15 04:35:14.183312,normal,4.87566e-05,0.34467950463294983,12.21,5.21,0.0,0.16,0.0,17.58,True,0.3684411324348523,LOW
EVT-0009133,EDGE_067,edge_device,2026-06-15 04:50:46.246841,normal,0.08106959,0.42298242449760437,14.99,14.39,1.62,0.08,0.0,31.08,True,0.5845956219170706,MEDIUM
EVT-0009134,EDGE_064,edge_device,2026-06-15 04:53:45.832563,normal,1.1444092e-05,0.32085585594177246,11.37,5.68,0.0,0.21,0.0,17.26,True,0.36177602848754625,LOW
EVT-0009135,EDGE_064,edge_device,2026-06-15 05:25:49.155160,normal,4.6133995e-05,0.22724288702011108,8.05,5.52,0.0,0.21,0.0,13.78,True,0.2917057899438402,LOW
EVT-0009136,EDGE_064,edge_device,2026-06-15 05:27:42.739184,normal,8.869171e-05,0.27014756202697754,9.57,5.5,0.0,0.2,0.0,15.27,True,0.32146204685791585,LOW
EVT-0009137,EDGE_067,edge_device,2026-06-15 05:34:41.704608,normal,1.0728836e-05,0.33633050322532654,11.92,6.88,0.0,0.08,0.0,18.88,True,0.3962610433798436,LOW
EVT-0009138,EDGE_069,edge_device,2026-06-15 05:37:20.883924,normal,5.2809715e-05,0.3264918327331543,11.57,5.49,0.0,0.16,0.0,17.22,True,0.35934399508646275,LOW
EVT-0009139,USER_013,human_user,2026-06-15 05:40:04.915297,normal,0.0002296567,0.3524028956890106,12.49,7.19,0.0,0.69,0.0,20.37,True,0.4070766392878248,LOW
EVT-0009140,SVC_061,service_account,2026-06-15 05:42:27.927506,normal,0.0001039505,0.1835864931344986,6.51,5.26,0.0,0.09,0.0,11.86,True,0.2037433716925724,LOW
EVT-0009141,USER_007,human_user,2026-06-15 05:43:10.300295,normal,0.0003335476,0.21174542605876923,7.5,4.48,0.01,1.07,0.0,13.06,True,0.25552285788998697,LOW
EVT-0009142,USER_028,human_user,2026-06-15 05:43:43.942957,normal,0.0001373291,0.28968095779418945,10.27,7.08,0.0,0.41,0.0,17.76,True,0.3695270466515693,LOW
EVT-0009143,USER_030,human_user,2026-06-15 05:44:03.039185,normal,7.200241e-05,0.22917325794696808,8.12,7.06,0.0,0.59,0.0,15.77,True,0.3220810730635598,LOW
EVT-0009144,USER_013,human_user,2026-06-15 05:47:07.027028,normal,0.00010418892,0.35517504811286926,12.59,7.09,0.0,0.68,0.0,20.36,True,0.41000615845006766,LOW
EVT-0009145,USER_017,human_user,2026-06-15 05:58:32.521951,normal,0.00015747547,0.4630022644996643,16.41,4.84,0.0,0.54,0.0,21.79,True,0.4415335385543275,LOW
EVT-0009146,USER_015,human_user,2026-06-15 06:04:27.080316,normal,0.00030636787,0.3900640904903412,13.82,6.26,0.01,0.31,0.0,20.4,True,0.4182710386859888,LOW
EVT-0009147,USER_036,human_user,2026-06-15 06:06:59.078334,normal,0.00073224306,0.18544332683086395,6.57,6.86,0.01,0.52,0.0,13.96,True,0.26064821503133345,LOW
EVT-0009148,USER_023,human_user,2026-06-15 06:09:59.631318,normal,0.00014972687,0.166472926735878,5.9,5.51,0.0,0.34,0.0,11.75,True,0.23574210026565168,LOW
EVT-0009149,USER_003,human_user,2026-06-15 06:18:28.404578,normal,3.4451485e-05,0.32557326555252075,11.54,8.21,0.0,0.51,0.0,20.26,True,0.40272238539176797,LOW
EVT-0009150,EDGE_065,edge_device,2026-06-15 06:21:35.103367,normal,0.0001373291,0.6471419930458069,21.47,5.66,0.0,0.16,0.0,27.29,True,0.531860708096801,LOW
EVT-0009151,EDGE_064,edge_device,2026-06-15 06:23:08.185563,normal,1.6570091e-05,0.2543513774871826,9.01,5.47,0.0,0.2,0.0,14.68,True,0.30961986466702185,LOW
EVT-0009152,EDGE_069,edge_device,2026-06-15 06:24:06.659534,normal,7.760525e-05,0.3230619430541992,11.45,5.0,0.0,0.16,0.0,16.61,True,0.347909728959915,LOW
EVT-0009153,USER_032,human_user,2026-06-15 06:26:15.402195,normal,2.5868416e-05,0.2818804085254669,9.99,3.33,0.0,0.13,0.0,13.45,True,0.26920608537302904,LOW
EVT-0009154,USER_011,human_user,2026-06-15 06:27:56.610812,normal,5.8174133e-05,0.2959772050380707,10.49,6.64,0.0,0.18,0.0,17.31,True,0.3455568584681922,LOW
EVT-0009155,SVC_059,service_account,2026-06-15 06:30:09.367768,normal,2.193451e-05,1.88985013961792,30.0,0.93,0.0,0.21,0.0,31.14,True,0.41500968840051305,MEDIUM
EVT-0009156,USER_037,human_user,2026-06-15 06:39:15.266558,normal,0.00015985966,0.22342228889465332,7.92,6.96,0.0,0.3,0.0,15.18,True,0.3140748221198447,LOW
EVT-0009157,SVC_061,service_account,2026-06-15 06:43:35.202788,normal,5.3048134e-05,0.17928677797317505,6.35,2.89,0.0,0.09,0.0,9.33,True,0.16757196398317792,LOW
EVT-0009158,USER_007,human_user,2026-06-15 06:45:23.921926,normal,5.00679e-05,0.18294551968574524,6.48,5.0,0.0,1.07,0.0,12.55,True,0.24572100843928682,LOW
EVT-0009159,USER_011,human_user,2026-06-15 06:47:50.013119,normal,2.9563904e-05,0.29055988788604736,10.3,4.62,0.0,0.18,0.0,15.1,True,0.31315655045211455,LOW
EVT-0009160,USER_036,human_user,2026-06-15 06:56:29.161971,normal,3.1352043e-05,0.21440109610557556,7.6,4.26,0.0,0.52,0.0,12.38,True,0.244386788807133,LOW
EVT-0009161,EDGE_065,edge_device,2026-06-15 06:57:20.958638,normal,9.6440315e-05,0.5756484270095825,20.2,5.87,0.0,0.16,0.0,26.23,True,0.5396712469396366,LOW
EVT-0009162,USER_022,human_user,2026-06-15 07:01:01.096806,normal,0.00050127506,0.16916964948177338,6.0,6.44,0.01,0.4,0.0,12.85,True,0.2667018499266135,LOW
EVT-0009163,USER_053,human_user,2026-06-15 07:01:43.753888,normal,0.00011205673,0.23938775062561035,8.48,3.99,0.0,0.34,0.0,12.81,True,0.25700617928778685,LOW
EVT-0009164,USER_050,human_user,2026-06-15 07:02:49.741220,normal,0.0009588599,0.4331435561180115,15.35,8.52,0.02,0.16,0.0,24.05,True,0.4579760818419766,LOW
EVT-0009165,SVC_058,service_account,2026-06-15 07:06:00.027066,normal,4.6491623e-06,0.3338402807712555,11.83,4.88,0.0,0.11,0.0,16.82,True,0.34272578641134444,LOW
EVT-0009166,EDGE_068,edge_device,2026-06-15 07:07:05.739338,normal,1.41859055e-05,0.3890155553817749,13.79,7.1,0.0,0.08,0.0,20.97,True,0.423425651986584,LOW
EVT-0009167,USER_018,human_user,2026-06-15 07:08:27.544716,normal,0.00040084124,0.18101055920124054,6.41,5.77,0.01,0.32,0.0,12.51,True,0.2597348029776545,LOW
EVT-0009168,USER_052,human_user,2026-06-15 07:10:13.189088,normal,0.0004376769,0.27348244190216064,9.69,4.66,0.01,0.4,0.0,14.76,True,0.29452187485481807,LOW
EVT-0009169,EDGE_068,edge_device,2026-06-15 07:11:18.406047,normal,3.2424927e-05,0.44327306747436523,15.71,7.06,0.0,0.08,0.0,22.85,True,0.4610439235278652,LOW
EVT-0009170,USER_009,human_user,2026-06-15 07:13:38.753352,normal,8.952618e-05,0.18098947405815125,6.41,3.23,0.0,0.3,0.0,9.94,True,0.20129156905831813,LOW
EVT-0009171,USER_033,human_user,2026-06-15 07:14:00.552438,normal,0.0002167821,0.5081771612167358,18.01,9.79,0.0,0.61,0.24,28.65,True,0.5578541184835177,LOW
EVT-0009172,USER_033,human_user,2026-06-15 07:15:06.418776,normal,0.00041753054,0.4957503378391266,17.57,11.42,0.01,0.6,0.0,29.6,True,0.5697258036895945,LOW
EVT-0009173,USER_008,human_user,2026-06-15 07:15:34.117147,normal,0.00020080805,0.3942631781101227,13.97,4.22,0.0,0.07,0.0,18.26,True,0.3656459269114815,LOW
EVT-0009174,USER_030,human_user,2026-06-15 07:18:01.116182,normal,1.3828278e-05,0.22872686386108398,8.11,10.71,0.0,0.58,0.0,19.4,True,0.3780921398641365,LOW
